id,resume_text,category,group_id
9997,"Contributed to created dashboards to surface business KPIs and owned diffusion, diffusion. Responsibilities: diffusion, api. Achievements: built retrieval-augmented generation flows and safety filters. Mentored junior engineers and contributed to open-source tooling. Contributed to built retrieval-augmented generation flows and safety filters and owned monitoring, diffusion, api. Responsibilities: experiment, diffusion. Achievements: built retrieval-augmented generation flows and safety filters.",Generative AI,497
791,"Core skills: cloud, python. Recent work includes developed forecasting models and validated with backtesting. Contributed to deployed services as containers with CI/CD and owned python, cloud, transformer.",Data Scientist,91
3056,"ML Engineer — experience building ML & data products. Contributed to implemented model evaluation and automated tests and owned monitoring, pipeline. Core skills: monitoring, benchmark, pipeline. Recent work includes designed metric-driven experiments and tracked results. Responsibilities: benchmark, pipeline. Achievements: designed metric-driven experiments and tracked results. Worked on benchmark, pipeline. Delivered: designed metric-driven experiments and tracked results. Focused on robust monitoring, logging, and reproducibility.",ML Engineer,156
1980,"Focused on robust monitoring, logging, and reproducibility. Responsibilities: regression, cloud, python, monitoring. Achievements: ran feature selection and cross-validation at scale. Core skills: aws, monitoring, cloud. Recent work includes ran feature selection and cross-validation at scale. Contributed to ran feature selection and cross-validation at scale and owned monitoring, aws, regression, cloud.",Data Scientist,80
3598,"Core skills: gcp, cloud, neural language model, api. Recent work includes deployed services as containers with CI/CD. Core skills: api, neural language model, gcp, cloud. Recent work includes deployed services as containers with CI/CD. Involved in collab. Involved in open-source. Involved in sla. Core skills: api, neural language model. Recent work includes deployed services as containers with CI/CD.",ML Engineer,198
933,"Responsibilities: kafka, latency. Achievements: implemented model evaluation and automated tests. Worked on kafka, pandas. Delivered: developed forecasting models and validated with backtesting. Contributed to implemented model evaluation and automated tests and owned kafka, python.",Data Scientist,33
7424,"Contributed to built scalable data pipelines with retries and monitoring and owned cloud, paper, python, benchmark. Contributed to wrote papers describing novel architectures and results and owned cloud, paper, benchmark, python. Mentored junior engineers and contributed to open-source tooling.",AI Researcher,324
5626,"involved in poc. core skills: serving, mdl registry, experiment, testing. recent work includes deployed services as containers with ci/cd. responsibilities: serving, experiment. achievements: managed streaming pipelines and schema evolution.",Data Engineer,226
1682,"Contributed to developed forecasting models and validated with backtesting and owned aws, cloud, statistical modeling. Involved in internship. Involved in on-call. Involved in cross-functional. Contributed to designed metric-driven experiments and tracked results and owned aws, gcp, cloud. Contributed to developed forecasting models and validated with backtesting and owned statistical modeling, gcp.",Data Scientist,82
4179,"Core skills: sql, testing. Recent work includes managed streaming pipelines and schema evolution. Responsibilities: monitoring, testing. Achievements: designed metric-driven experiments and tracked results. Core skills: monitoring, testing. Recent work includes managed streaming pipelines and schema evolution.",Data Engineer,279
6446,"AI Researcher — experience building ML & data products. Core skills: transformer, transformer. Recent work includes deployed services as containers with CI/CD. Core skills: transformer, docker, transformer. Recent work includes deployed services as containers with CI/CD. Responsibilities: transformer, experiment. Achievements: deployed services as containers with CI/CD. Worked on experiment, docker, pipeline, transformer. Delivered: wrote papers describing novel architectures and results.",AI Researcher,346
4116,"Responsibilities: testing, cloud, fine-tune, python. Achievements: designed ETL jobs and partitioning for low-latency queries. Responsibilities: python, fine-tune. Achievements: created dashboards to surface business KPIs. Core skills: testing, fine-tune. Recent work includes created dashboards to surface business KPIs. Worked on python, fine-tune. Delivered: designed ETL jobs and partitioning for low-latency queries.",Data Engineer,216
988,"core skills: statistical modeling, automation. recent work includes implemented mdl evaluation and automated tests. worked on statistical modeling, sql. delivered: created dashboards to surface business kpis. mentored junior engineers and contributed to open-source tooling. core skills: sql, python, aws. recent work includes implemented mdl evaluation and automated tests.",Data Scientist,88
2896,"ML Engineer — experience building ML & data products. Responsibilities: aws, pipeline. Achievements: implemented model evaluation and automated tests. Core skills: pytorch, pipeline. Recent work includes implemented model evaluation and automated tests. Contributed to productionized model serving with autoscaling and caching and owned ci/cd, tensorflow, pytorch, pipeline.",ML Engineer,196
3778,"ML Engineer — experience building ML & data products. Worked on eda, pytorch. Delivered: built scalable data pipelines with retries and monitoring. Contributed to productionized model serving with autoscaling and caching and owned experiment, eda, pytorch. Worked on experiment, eda. Delivered: productionized model serving with autoscaling and caching. Responsibilities: pytorch, eda. Achievements: built scalable data pipelines with retries and monitoring.",ML Engineer,178
5658,"Core skills: cloud, schema, text-to-image, gcp. Recent work includes built scalable data pipelines with retries and monitoring. Focused on robust monitoring, logging, and reproducibility. Contributed to built scalable data pipelines with retries and monitoring and owned text-to-image, cloud. Responsibilities: schema, text-to-image, gcp, cloud. Achievements: built scalable data pipelines with retries and monitoring. Responsibilities: gcp, text-to-image, schema, cloud. Achievements: created dashboards to surface business KPIs.",Data Engineer,258
3093,"Contributed to built scalable data pipelines with retries and monitoring and owned api, experiment. Contributed to built scalable data pipelines with retries and monitoring and owned api, experiment, testing.",ML Engineer,193
3155,"Responsibilities: cloud, gcp, serving, prompt. Achievements: created dashboards to surface business KPIs. Involved in mentor. Responsibilities: cloud, serving, gcp, prompt. Achievements: productionized mdl serving with autoscaling and caching.",ML Engineer,155
1823,"Responsibilities: pipeline, aws, scikit-learn, cloud. Achievements: built scalable data pipelines with retries and monitoring. Core skills: pipeline, aws, cloud. Recent work includes ran feature selection and cross-validation at scale. Involved in collab. Involved in POC. Involved in on-call. Responsibilities: cloud, scikit-learn, pipeline, aws. Achievements: ran feature selection and cross-validation at scale. Core skills: scikit-learn, aws, cloud, pipeline. Recent work includes built scalable data pipelines with retries and monitoring.",Data Scientist,23
9622,"Generative AI — experience building ML & data products. Contributed to built retrieval-augmented generation flows and safety filters and owned api, testing, eda. Worked on testing, feature engineering, eda. Delivered: built retrieval-augmented generation flows and safety filters. Mentored junior engineers and contributed to open-source tooling.",Generative AI,422
1098,"Worked on cloud, docker, monitoring. Delivered: built scalable data pipelines with retries and monitoring. Worked on cloud, gcp, docker, monitoring. Delivered: ran feature selection and cross-validation at scale. Contributed to ran feature selection and cross-validation at scale and owned gcp, monitoring, cloud.",Data Scientist,98
2844,"Worked on tensorflow, cloud, docker, python. Delivered: deployed services as containers with CI/CD. Contributed to deployed services as containers with CI/CD and owned docker, serving, cloud. Contributed to optimized inference latency via quantization and batching and owned docker, cloud.",ML Engineer,144
3342,"ML Engineer — experience building ML & data products. Worked on gcp, tensorflow, testing. Delivered: optimized inference latency via quantization and batching. Worked on gcp, tensorflow, testing. Delivered: optimized inference latency via quantization and batching. Responsibilities: tensorflow, gcp, testing. Achievements: implemented model evaluation and automated tests.",ML Engineer,142
38,"responsibilities: statistical modeling, docker, experiment. achievements: ran feature selection and cross-validation at scale. responsibilities: eda, docker, ci/cd. achievements: ran feature selection and cross-validation at scale. contributed to built scalable data pipelines with retries and monitoring and owned statistical modeling, ci/cd, eda. responsibilities: ci/cd, testing, docker. achievements: built scalable data pipelines with retries and monitoring.",Data Scientist,38
6540,"AI Researcher — experience building ML & data products. Worked on automation, sql, benchmark, visualization. Delivered: created dashboards to surface business KPIs. Core skills: sql, visualization. Recent work includes ran reproducible experiments and released code with ablations. Core skills: visualization, benchmark, sql, automation. Recent work includes created dashboards to surface business KPIs. Responsibilities: benchmark, visualization, sql. Achievements: created dashboards to surface business KPIs.",AI Researcher,340
9473,"Generative AI — experience building ML & data products. Core skills: llm, gcp. Recent work includes designed metric-driven experiments and tracked results. Core skills: docker, automation, gcp. Recent work includes fine-tuned generative models and evaluated outputs qualitatively.",Generative AI,473
3356,"Involved in cross-functional. Contributed to model compression and owned data warehousing, api, aws. Worked on aws, pandas, api, data warehousing. Delivered: created dashboards to surface business KPIs. Responsibilities: api, data warehousing, pandas. Achievements: model compression. Collaborated closely with product and platform teams to define SLAs. Involved in open-source. Contributed to created dashboards to surface business KPIs and owned api, aws, pandas, data warehousing.",ML Engineer,156
7813,"AI Researcher — experience building ML & data products. Responsibilities: cloud, theory, automation. Achievements: designed metric-driven experiments and tracked results. Contributed to built scalable data pipelines with retries and monitoring and owned theory, automation, cloud. Worked on automation, transformer, cloud, theory. Delivered: designed metric-driven experiments and tracked results. Worked on cloud, theory, transformer, automation. Delivered: designed metric-driven experiments and tracked results.",AI Researcher,313
8220,"Collaborated closely with product and platform teams to define SLAs. Worked on docker, experiment. Delivered: built retrieval-augmented generation flows and safety filters. Contributed to built retrieval-augmented generation flows and safety filters and owned experiment, docker.",Generative AI,420
9227,"Generative AI — experience building ML & data products. Worked on automation, sql, testing. Delivered: deployed services as containers with CI/CD. Contributed to deployed services as containers with CI/CD and owned statistical modeling, automation, prompt. Worked on testing, statistical modeling, prompt. Delivered: built retrieval-augmented generation flows and safety filters. Contributed to built retrieval-augmented generation flows and safety filters and owned sql, python, testing.",Generative AI,427
2428,"worked on tensorflow, python, latency. delivered: optimized inference latency via quantization and batching. contributed to optimized inference latency via quantization and batching and owned automation, tensorflow, python. focused on robust monitoring, logging, and reproducibility. responsibilities: latency, tensorflow. achievements: created dashboards to surface business kpis. responsibilities: latency, python, automation, tensorflow. achievements: optimized inference latency via quantization and batching.",ML Engineer,128
5043,"Responsibilities: docker, monitoring, schema, data warehousing. Achievements: designed ETL jobs and partitioning for low-latency queries. Contributed to designed ETL jobs and partitioning for low-latency queries and owned monitoring, data warehousing, sql, docker. Core skills: data warehousing, sql, monitoring. Recent work includes implemented model evaluation and automated tests.",Data Engineer,243
5346,"Data Engineer — experience building ML & data products. Contributed to created dashboards to surface business KPIs and owned sql, feature engineering, data warehousing. Contributed to managed streaming pipelines and schema evolution and owned feature engineering, data warehousing. Core skills: data warehousing, sql, feature engineering, testing. Recent work includes created dashboards to surface business KPIs.",Data Engineer,246
4811,"Contributed to deployed services as containers with CI/CD and owned gcp, api, distributed compute engine, etl. Contributed to deployed services as containers with CI/CD and owned fine-tune, gcp. Worked on api, experiment, gcp. Delivered: deployed services as containers with CI/CD.",Data Engineer,211
8476,"Generative AI — experience building ML & data products. worked on sql, inpainting. delivered: domain-specific tuning. worked on sql, inpainting. delivered: created dashboards to surface business kpis.",Generative AI,476
686,"Mentored junior engineers and contributed to open-source tooling. Core skills: regression, statistical modeling, automation. Recent work includes developed forecasting models and validated with backtesting. Responsibilities: statistical modeling, aws, python. Achievements: created dashboards to surface business KPIs.",Data Scientist,86
4799,"Contributed to designed ETL jobs and partitioning for low-latency queries and owned api, theory, data warehousing, python. Contributed to built scalable data pipelines with retries and monitoring and owned api, theory. Contributed to designed ETL jobs and partitioning for low-latency queries and owned data warehousing, python, sql, theory. Focused on robust monitoring, logging, and reproducibility.",Data Engineer,299
7437,"Core skills: experiment, transformer. Recent work includes implemented model evaluation and automated tests. Responsibilities: benchmark, experiment, pipeline. Achievements: ran reproducible experiments and released code with ablations. Core skills: benchmark, experiment, pipeline. Recent work includes deployed services as containers with CI/CD. Contributed to deployed services as containers with CI/CD and owned experiment, pipeline, transformer.",AI Researcher,337
2353,"Responsibilities: docker, pytorch, latency. Achievements: model compression. Involved in collab. Worked on latency, pytorch. Delivered: deployed services as containers with CI/CD. Involved in internship. Focused on robust monitoring, logging, and reproducibility. Worked on etl, cloud, latency, pytorch. Delivered: deployed services as containers with CI/CD. Involved in sla.",ML Engineer,153
6353,"Responsibilities: monitoring, cloud. Achievements: wrote papers describing novel architectures and results. Responsibilities: ablation, cloud. Achievements: wrote papers describing novel architectures and results. Worked on ablation, cloud. Delivered: deployed services as containers with CI/CD. Core skills: monitoring, ablation, ablation, cloud. Recent work includes wrote papers describing novel architectures and results.",AI Researcher,353
4569,"Contributed to deployed services as containers with CI/CD and owned sql, inpainting, automation. Contributed to created dashboards to surface business KPIs and owned sql, inpainting. Core skills: automation, sql, inpainting. Recent work includes deployed services as containers with CI/CD. Core skills: inpainting, automation, sql. Recent work includes deployed services as containers with CI/CD.",Data Engineer,269
8213,"Generative AI — experience building ML & data products. Involved in collab. Involved in open-source. Responsibilities: feature engineering, experiment, prompt, automation. Achievements: adaptation of a pretrained model. Responsibilities: llm, prompt, feature engineering. Achievements: built scalable data pipelines with retries and monitoring.",Generative AI,413
2752,"ML Engineer — experience building ML & data products. Core skills: ci/cd, automation. Recent work includes implemented model evaluation and automated tests. Mentored junior engineers and contributed to open-source tooling. Responsibilities: ci/cd, monitoring, python. Achievements: reduced-precision optimization. Core skills: python, automation, ci/cd, monitoring. Recent work includes implemented model evaluation and automated tests. Contributed to reduced-precision optimization and owned monitoring, ci/cd, python, automation.",ML Engineer,152
8073,"Worked on python, automation. Delivered: created dashboards to surface business KPIs. Responsibilities: python, sql, automation, streaming messaging system. Achievements: created dashboards to surface business KPIs. Contributed to created dashboards to surface business KPIs and owned sql, automation. Responsibilities: streaming messaging system, testing. Achievements: created dashboards to surface business KPIs.",Generative AI,473
1040,"worked on visualization, monitoring, sql, feature engineering. delivered: ran feature selection and cross-validation at scale. core skills: feature engineering, monitoring, visualization. recent work includes implemented model evaluation and automated tests. responsibilities: monitoring, feature engineering, visualization, sql. achievements: built scalable data pipelines with retries and monitoring. contributed to ran feature selection and cross-validation at scale and owned monitoring, feature engineering.",Data Scientist,40
7491,"Contributed to built scalable data pipelines with retries and monitoring and owned feature engineering, gcp, diffusion, ablation. Contributed to built scalable data pipelines with retries and monitoring and owned ablation, self-supervised, diffusion, gcp. Collaborated closely with product and platform teams to define SLAs. Contributed to ran reproducible experiments and released code with ablations and owned self-supervised, gcp, feature engineering, cloud. Responsibilities: cloud, ablation, diffusion, gcp. Achievements: built scalable data pipelines with retries and monitoring.",AI Researcher,391
1265,"Contributed to implemented model evaluation and automated tests and owned aws, python, adaptation of a pretrained model. Contributed to ran feature selection and cross-validation at scale and owned api, latency, aws. Responsibilities: aws, latency, adaptation of a pretrained model, pandas. Achievements: deployed services as containers with CI/CD.",Data Scientist,65
9265,"Core skills: api, text-to-image, diffusion, cloud. Recent work includes fine-tuned generative models and evaluated outputs qualitatively. Core skills: diffusion, api, text-to-image, cloud. Recent work includes built scalable data pipelines with retries and monitoring.",Generative AI,465
7059,"Contributed to ran reproducible experiments and released code with ablations and owned api, experiment, transformer. Mentored junior engineers and contributed to open-source tooling. Responsibilities: api, experiment, transformer. Achievements: built scalable data pipelines with retries and monitoring. Worked on transformer, experiment, api. Delivered: built scalable data pipelines with retries and monitoring. Worked on transformer, api. Delivered: designed metric-driven experiments and tracked results.",AI Researcher,359
277,"worked on transformer, docker. delivered: ran feature selection and cross-validation at scale. contributed to ran feature selection and cross-validation at scale and owned docker, sql, transformer.",Data Scientist,77
5084,"Contributed to built scalable data pipelines with retries and monitoring and owned streaming messaging system, data warehousing. Core skills: docker, data warehousing. Recent work includes designed ETL jobs and partitioning for low-latency queries. Core skills: feature engineering, docker, schema. Recent work includes built scalable data pipelines with retries and monitoring. Core skills: docker, data warehousing, schema. Recent work includes deployed services as containers with CI/CD.",Data Engineer,284
2382,"ML Engineer — experience building ML & data products. responsibilities: api, aws. achievements: productionized model serving with autoscaling and caching. contributed to productionized model serving with autoscaling and caching and owned automation, testing, latency. collaborated closely with product and platform teams to define slas. core skills: latency, testing, api. recent work includes productionized model serving with autoscaling and caching. worked on aws, latency, testing, automation. delivered: productionized model serving with autoscaling and caching.",ML Engineer,182
571,"Data Scientist — experience building ML & data products. Core skills: pipeline, eda, experiment. Recent work includes developed forecasting models and validated with backtesting. Core skills: eda, statistical modeling, experiment, pipeline. Recent work includes built scalable data pipelines with retries and monitoring. Responsibilities: eda, statistical modeling, pipeline, experiment. Achievements: built scalable data pipelines with retries and monitoring. Responsibilities: experiment, eda. Achievements: built scalable data pipelines with retries and monitoring.",Data Scientist,71
1435,"Focused on robust monitoring, logging, and reproducibility. Responsibilities: statistical modeling, experiment, sql. Achievements: ran feature selection and cross-validation at scale. Worked on experiment, neural language model, statistical modeling, sql. Delivered: ran feature selection and cross-validation at scale. Responsibilities: python, neural language model, sql. Achievements: designed metric-driven experiments and tracked results.",Data Scientist,35
5352,"Responsibilities: aws, etl, docker, pipeline. Achievements: created dashboards to surface business KPIs. Contributed to deployed services as containers with CI/CD and owned aws, etl, docker. Worked on etl, docker. Delivered: created dashboards to surface business KPIs. Focused on robust monitoring, logging, and reproducibility.",Data Engineer,252
5445,"core skills: etl, prompt, python. recent work includes created dashboards to surface business kpis. responsibilities: prompt, etl, python. achievements: deployed services as containers with ci/cd. responsibilities: kafka, etl. achievements: created dashboards to surface business kpis. contributed to created dashboards to surface business kpis and owned etl, gcp, python, prompt.",Data Engineer,245
1007,"Data Scientist — experience building ML & data products. worked on api, automation, sql. delivered: developed forecasting models and validated with backtesting. worked on sql, regression, automation, aws. delivered: built scalable data pipelines with retries and monitoring. core skills: aws, sql. recent work includes developed forecasting models and validated with backtesting. mentored junior engineers and contributed to open-source tooling.",Data Scientist,7
4543,"Core skills: aws, docker. Recent work includes created dashboards to surface business KPIs. Worked on aws, spark, sql, sql. Delivered: managed streaming pipelines and schema evolution. Core skills: spark, aws, sql. Recent work includes created dashboards to surface business KPIs. Responsibilities: sql, spark, aws. Achievements: created dashboards to surface business KPIs.",Data Engineer,243
8816,"Generative AI — experience building ML & data products. Worked on instruction design, large language model. Delivered: implemented model evaluation and automated tests. Worked on cloud, pipeline. Delivered: designed metric-driven experiments and tracked results. Core skills: api, pipeline. Recent work includes implemented model evaluation and automated tests. Responsibilities: api, cloud. Achievements: implemented model evaluation and automated tests.",Generative AI,416
2064,"Core skills: distributed compute engine, sql, testing, serving. Recent work includes deployed services as containers with CI/CD. Core skills: serving, python, testing. Recent work includes deployed services as containers with CI/CD. Core skills: python, testing, serving. Recent work includes created dashboards to surface business KPIs. Contributed to model compression and owned serving, testing.",ML Engineer,164
1136,"Worked on pandas, eda, experiment. Delivered: developed forecasting models and validated with backtesting. Responsibilities: monitoring, feature engineering. Achievements: deployed services as containers with CI/CD. Core skills: feature engineering, aws. Recent work includes deployed services as containers with CI/CD. Responsibilities: experiment, eda. Achievements: deployed services as containers with CI/CD.",Data Scientist,36
5343,"Data Engineer — experience building ML & data products. Core skills: automation, kafka, gcp, inpainting. Recent work includes deployed services as containers with CI/CD. Core skills: inpainting, kafka, automation. Recent work includes managed streaming pipelines and schema evolution. Responsibilities: inpainting, automation, gcp, spark. Achievements: deployed services as containers with CI/CD.",Data Engineer,243
294,"Worked on feature engineering, sql, experiment, statistical modeling. Delivered: ran feature selection and cross-validation at scale. Contributed to designed metric-driven experiments and tracked results and owned feature engineering, statistical modeling.",Data Scientist,94
2403,"Contributed to deployed services as containers with CI/CD and owned automation, pytorch. Worked on testing, pytorch, pytorch, automation. Delivered: productionized model serving with autoscaling and caching.",ML Engineer,103
3998,"ML Engineer — experience building ML & data products. Contributed to model compression and owned docker, experiment, python. Worked on serving, etl, python, docker. Delivered: implemented model evaluation and automated tests.",ML Engineer,198
3741,"ML Engineer — experience building ML & data products. Core skills: sql, diffusion. Recent work includes built scalable data pipelines with retries and monitoring. Core skills: cloud, tensorflow, sql. Recent work includes model compression. Worked on cloud, tensorflow. Delivered: model compression. Responsibilities: tensorflow, sql, diffusion. Achievements: model compression.",ML Engineer,141
9222,"Contributed to built retrieval-augmented generation flows and safety filters and owned cloud, aws, experiment. Mentored junior engineers and contributed to open-source tooling. Core skills: cloud, api, aws. Recent work includes built retrieval-augmented generation flows and safety filters.",Generative AI,422
2719,"Involved in cross-functional. Worked on llm, serving. Delivered: implemented mdl evaluation and automated tests. Contributed to implemented mdl evaluation and automated tests and owned serving, visualization. Involved in internship. Involved in open-source. Mentored junior engineers and contributed to open-source tooling. Worked on serving, visualization, experiment. Delivered: deployed services as containers with CI/CD.",ML Engineer,119
9199,"Generative AI — experience building ML & data products. responsibilities: aws, llm, monitoring, api. achievements: deployed services as containers with ci/cd. involved in cross-functional. contributed to created dashboards to surface business kpis and owned api, llm, monitoring. responsibilities: api, monitoring, llm. achievements: domain-specific tuning. involved in sla.",Generative AI,499
5150,"Data Engineer — experience building ML & data products. Worked on experiment, pipeline, cloud, ablation. Delivered: created dashboards to surface business KPIs. Contributed to created dashboards to surface business KPIs and owned cloud, experiment, pipeline, sql.",Data Engineer,250
2808,"Worked on serving, docker, tensorflow. Delivered: productionized model serving with autoscaling and caching. Contributed to built scalable data pipelines with retries and monitoring and owned testing, serving, tensorflow, docker. Worked on testing, docker. Delivered: built scalable data pipelines with retries and monitoring. Worked on docker, testing, tensorflow, serving. Delivered: productionized model serving with autoscaling and caching.",ML Engineer,108
556,"Contributed to implemented model evaluation and automated tests and owned visualization, model registry, aws. Responsibilities: pandas, api. Achievements: implemented model evaluation and automated tests. Responsibilities: model registry, aws, pandas, visualization. Achievements: designed metric-driven experiments and tracked results. Core skills: model registry, aws, pandas, visualization. Recent work includes implemented model evaluation and automated tests.",Data Scientist,56
8925,"Generative AI — experience building ML & data products. Responsibilities: python, fine-tune. Achievements: built retrieval-augmented generation flows and safety filters. Core skills: aws, fine-tune, scikit-learn, testing. Recent work includes deployed services as containers with CI/CD. Contributed to built retrieval-augmented generation flows and safety filters and owned aws, scikit-learn, testing. Core skills: neural language model, python, aws, testing. Recent work includes deployed services as containers with CI/CD.",Generative AI,425
4795,"Core skills: automation, prompt. Recent work includes designed ETL jobs and partitioning for low-latency queries. Contributed to designed ETL jobs and partitioning for low-latency queries and owned etl, prompt. Worked on api, automation, sql, etl. Delivered: created dashboards to surface business KPIs. Core skills: api, sql, etl. Recent work includes designed ETL jobs and partitioning for low-latency queries. Mentored junior engineers and contributed to open-source tooling.",Data Engineer,295
2469,"Core skills: python, ci/cd, api, scikit-learn. Recent work includes designed metric-driven experiments and tracked results. Contributed to designed metric-driven experiments and tracked results and owned serving, ci/cd, python, api. Responsibilities: python, api, scikit-learn. Achievements: designed metric-driven experiments and tracked results. Worked on ci/cd, api. Delivered: productionized model serving with autoscaling and caching. Mentored junior engineers and contributed to open-source tooling.",ML Engineer,169
3738,"Responsibilities: model registry, pipeline, latency, gcp. Achievements: designed metric-driven experiments and tracked results. Focused on robust monitoring, logging, and reproducibility. Contributed to productionized model serving with autoscaling and caching and owned latency, model registry.",ML Engineer,138
4286,"Data Engineer — experience building ML & data products. Worked on regression, schema, experiment. Delivered: implemented model evaluation and automated tests. Involved in open-source. Worked on schema, experiment, aws, regression. Delivered: implemented model evaluation and automated tests. Responsibilities: aws, regression, schema. Achievements: implemented model evaluation and automated tests. Involved in POC. Involved in cross-functional.",Data Engineer,286
2604,"responsibilities: transformer, prompt, model registry, docker. achievements: productionized model serving with autoscaling and caching. worked on transformer, cloud, prompt, model registry. delivered: productionized model serving with autoscaling and caching.",ML Engineer,104
362,"Contributed to created dashboards to surface business KPIs and owned experiment, transformer, aws, monitoring. Worked on monitoring, aws, experiment. Delivered: built scalable data pipelines with retries and monitoring.",Data Scientist,62
6924,"Worked on feature engineering, benchmark. Delivered: wrote papers describing novel architectures and results. Responsibilities: feature engineering, self-supervised. Achievements: wrote papers describing novel architectures and results. Focused on robust monitoring, logging, and reproducibility.",AI Researcher,324
1704,"Contributed to ran feature selection and cross-validation at scale and owned python, cloud, api. Core skills: python, cloud, api. Recent work includes created dashboards to surface business KPIs. Core skills: api, pandas. Recent work includes implemented model evaluation and automated tests.",Data Scientist,4
2139,"Core skills: model registry, pytorch, self-supervised, python. Recent work includes built scalable data pipelines with retries and monitoring. Responsibilities: pytorch, model registry. Achievements: built scalable data pipelines with retries and monitoring. Core skills: self-supervised, pytorch, model registry, api. Recent work includes designed metric-driven experiments and tracked results.",ML Engineer,139
3239,"Responsibilities: latency, eda, docker. Achievements: implemented model evaluation and automated tests. Core skills: monitoring, latency. Recent work includes implemented model evaluation and automated tests. Focused on robust monitoring, logging, and reproducibility.",ML Engineer,139
2383,"ML Engineer — experience building ML & data products. Worked on sql, testing. Delivered: implemented model evaluation and automated tests. Worked on python, aws, testing. Delivered: productionized model serving with autoscaling and caching.",ML Engineer,183
7314,"Core skills: sql, docker, gcp. Recent work includes implemented model evaluation and automated tests. Responsibilities: sql, benchmark, docker, gcp. Achievements: implemented model evaluation and automated tests. Core skills: sql, benchmark, gcp. Recent work includes wrote papers describing novel architectures and results.",AI Researcher,314
4311,"Data Engineer — experience building ML & data products. Core skills: tensorflow, api, docker. Recent work includes built scalable data pipelines with retries and monitoring. Responsibilities: scikit-learn, docker, tensorflow. Achievements: built scalable data pipelines with retries and monitoring. Worked on gcp, api, scikit-learn. Delivered: managed streaming pipelines and schema evolution. Contributed to created dashboards to surface business KPIs and owned tensorflow, scikit-learn, docker.",Data Engineer,211
1312,"Worked on cloud, pandas, python. Delivered: developed forecasting models and validated with backtesting. Core skills: pandas, experiment, pipeline. Recent work includes developed forecasting models and validated with backtesting.",Data Scientist,12
3930,"Worked on mdl registry, monitoring, tensorflow, python. Delivered: built scalable data pipelines with retries and monitoring. Worked on monitoring, mdl registry. Delivered: mdl compression. Responsibilities: tensorflow, python. Achievements: built scalable data pipelines with retries and monitoring.",ML Engineer,130
6183,"AI Researcher — experience building ML & data products. worked on serving, cloud, automation. delivered: created dashboards to surface business kpis. contributed to wrote papers describing novel architectures and results and owned cloud, benchmark, serving, automation. focused on robust monitoring, logging, and reproducibility.",AI Researcher,383
1591,"Data Scientist — experience building ML & data products. Focused on robust monitoring, logging, and reproducibility. Responsibilities: experiment, python, eda. Achievements: developed forecasting models and validated with backtesting. Worked on experiment, python, eda, monitoring. Delivered: developed forecasting models and validated with backtesting. Responsibilities: eda, monitoring. Achievements: deployed services as containers with CI/CD. Core skills: eda, eda, python. Recent work includes developed forecasting models and validated with backtesting.",Data Scientist,91
9387,"Generative AI — experience building ML & data products. Responsibilities: automation, fine-tune, cloud. Achievements: implemented mdl evaluation and automated tests. Worked on fine-tune, automation. Delivered: implemented mdl evaluation and automated tests. Core skills: fine-tune, cloud. Recent work includes fine-tuned generative models and evaluated outputs qualitatively. Collaborated closely with product and platform teams to define SLAs. Involved in cross-functional. Worked on automation, fine-tune. Delivered: implemented mdl evaluation and automated tests.",Generative AI,487
2162,"ML Engineer — experience building ML & data products. Contributed to deployed services as containers with CI/CD and owned gcp, diffusion, benchmark, python. Worked on benchmark, python, gcp, model registry. Delivered: created dashboards to surface business KPIs. Responsibilities: model registry, gcp, diffusion. Achievements: productionized model serving with autoscaling and caching. Responsibilities: diffusion, python, gcp. Achievements: created dashboards to surface business KPIs.",ML Engineer,162
2396,"Mentored junior engineers and contributed to open-source tooling. Worked on latency, pipeline, serving, python. Delivered: reduced-precision optimization. Contributed to reduced-precision optimization and owned pipeline, serving.",ML Engineer,196
317,"Contributed to deployed services as containers with CI/CD and owned python, feature engineering, regression. Core skills: ablation, regression, python, feature engineering. Recent work includes deployed services as containers with CI/CD. Core skills: python, ablation, regression. Recent work includes deployed services as containers with CI/CD. Worked on feature engineering, ablation, python. Delivered: developed forecasting models and validated with backtesting.",Data Scientist,17
5233,"Responsibilities: kafka, gcp, testing, automation. Achievements: built scalable data pipelines with retries and monitoring. Contributed to managed streaming pipelines and schema evolution and owned kafka, gcp, automation, testing.",Data Engineer,233
5068,"Data Engineer — experience building ML & data products. Responsibilities: schema, spark, feature engineering. Achievements: designed ETL jobs and partitioning for low-latency queries. Focused on robust monitoring, logging, and reproducibility. Core skills: automation, schema. Recent work includes designed ETL jobs and partitioning for low-latency queries. Contributed to created dashboards to surface business KPIs and owned spark, schema.",Data Engineer,268
4036,"Responsibilities: api, sql, sql, latency. Achievements: designed ETL jobs and partitioning for low-latency queries. Core skills: api, automation, sql, sql. Recent work includes designed ETL jobs and partitioning for low-latency queries.",Data Engineer,236
3020,"Responsibilities: model registry, gcp, docker. Achievements: implemented model evaluation and automated tests. Core skills: serving, monitoring, model registry. Recent work includes implemented model evaluation and automated tests.",ML Engineer,120
